Source_Name,GLON,GLAT,Flux1000,Unc_Flux1000,PL_Index,Unc_PL_Index,CLASS,Redshift,SED_class,nu_syn,nuFnu_syn
4FGL J0110.0-4019,287.8268,-76.25934,1.6026658e-10,2.7692543e-11,1.8152498,0.11310834,bll,0.313,HSP,2.0183664e+16,1.596526e-12
4FGL J0110.2+4151,126.67573,-20.875986,6.894091e-11,2.655024e-11,1.6552483,0.19628614,bll,0.096,HSP,3890451400000000.0,5.355759e-12
4FGL J0110.7-1254,141.53157,-75.07677,2.1811285e-10,3.6239487e-11,2.0305126,0.120829165,bll,0.234,HSP,1e+17,1.9376306e-12
4FGL J0110.9+4344,126.64811,-18.983734,1.8145437e-10,3.253061e-11,2.2594552,0.13084628,bcu,-inf,ISP,298538280000000.0,3.4420326e-13
4FGL J0111.4+0534,132.07747,-56.94024,1.04750014e-10,3.0058216e-11,1.916776,0.19025628,bll,0.346,ISP,301995160000000.0,5.6277655e-13
4FGL J0111.5-2546,197.39455,-85.29286,1.1752098e-10,2.6614369e-11,2.3997037,0.17118244,bcu,-inf,ISP,398107160000000.0,8.6849236e-14
4FGL J0112.0-6634,299.71225,-50.42372,1.8301301e-10,2.7074547e-11,2.727102,0.08501627,fsrq,1.1888,LSP,5888436300000.0,9.076115e-13
4FGL J0112.1+2245,129.14764,-39.870537,7.98297e-09,1.4613598e-10,2.0853996,0.011168407,BLL,0.265,LSP,64268770000000.0,1.5831315e-11
4FGL J0112.1-0321,135.57443,-65.72533,2.4809152e-10,3.8927247e-11,2.5255811,0.09910145,fsrq,0.77177,ISP,301995160000000.0,4.9147e-13
4FGL J0112.6-3158,260.63004,-83.31227,8.3154934e-11,2.3525711e-11,1.9291226,0.184427,bll,-inf,ISP,371535240000000.0,2.2263323e-13
4FGL J0112.8-7506,301.0865,-41.94915,3.2171016e-10,3.5071678e-11,2.0239904,0.085119165,bll,-inf,ISP,555904260000000.0,8.4199596e-13
4FGL J0112.8+3208,128.20293,-30.51219,2.7594906e-09,8.692768e-11,2.3405662,0.018967956,fsrq,0.603,LSP,7328245500000.0,1.22294804e-11
4FGL J0113.1-3553,276.4768,-80.091736,4.436465e-10,3.879927e-11,2.4037652,0.0564539,fsrq,1.22,LSP,6309573300000.0,1.3427959e-12
4FGL J0113.4+4948,126.57621,-12.910367,1.6802768e-09,7.610399e-11,2.2192433,0.03137426,fsrq,0.389,LSP,20892960000000.0,3.9674e-12
4FGL J0113.7+0225,134.10127,-59.968235,2.3533345e-10,3.7879488e-11,2.4827306,0.14875033,bll,0.047,LSP,19054608000000.0,1.648318e-12
4FGL J0114.8+1326,131.63397,-49.041607,1.1094115e-09,6.067821e-11,2.106443,0.040510163,bll,0.583,ISP,630957340000000.0,2.0359777e-12
4FGL J0114.9-3400,268.0324,-81.46336,1.300257e-10,2.9589196e-11,1.7209529,0.1389324,bll,0.48,ISP,331131100000000.0,3.5876328e-13
4FGL J0115.1+2622,129.50574,-36.19606,1.5965515e-10,3.5314834e-11,2.211382,0.19242145,bcu,-inf,ISP,120226444000000.0,5.065473e-13
4FGL J0115.1-0129,136.42502,-63.74519,2.4399968e-10,3.6494526e-11,2.7212763,0.091302276,fsrq,1.365,LSP,2511886400000.0,1.5781454e-12
4FGL J0115.6+0356,134.50613,-58.379635,1.2695649e-09,6.511342e-11,2.0838225,0.038826536,bll,-inf,ISP,519996000000000.0,2.1100803e-12
4FGL J0115.8+2519,129.85223,-37.211563,1.7212746e-09,7.400861e-11,1.917892,0.032489352,bll,0.358,HSP,5649369700000000.0,2.5270335e-12
4FGL J0116.0-1136,144.50386,-73.4404,8.4458124e-10,5.4050237e-11,2.3620806,0.040949266,fsrq,0.67,LSP,6309573300000.0,5.09853e-12
4FGL J0116.0-2745,220.94029,-84.51192,1.628272e-10,3.4525476e-11,1.8867284,0.14988402,bll,-inf,HSP,1.9952623e+17,1.4331017e-12
4FGL J0116.2-6153,297.84406,-54.987865,2.6606226e-10,3.0889746e-11,1.874531,0.078626096,bll,-inf,ISP,660693500000000.0,1.2087848e-12
4FGL J0116.5-2812,225.30444,-84.34075,1.1336786e-10,2.8825968e-11,2.2347524,0.2300697,bll,0.7,,0.0,0.0
4FGL J0116.5-3046,248.02646,-83.39752,9.882634e-11,2.5798592e-11,2.6980448,0.14902878,fsrq,1.414,,0.0,0.0
4FGL J0117.5-2442,192.046,-83.65052,7.304074e-11,2.4698294e-11,1.8293952,0.21404344,bll,0.279,,0.0,0.0
4FGL J0117.8-2109,169.55531,-81.526344,7.0491163e-10,5.7789173e-11,2.3761268,0.061459396,fsrq,1.49,LSP,5236004500000.0,1.8964526e-12
4FGL J0118.7-0848,143.62163,-70.57455,1.210991e-10,2.9373354e-11,2.5956528,0.14190151,bcu,-inf,LSP,1531087400000.0,2.634074e-13
4FGL J0118.9-2141,173.40576,-81.72015,3.0498617e-09,9.7465744e-11,2.259725,0.02008928,fsrq,1.165,LSP,5058247000000.0,3.8608327e-12
4FGL J0119.0-1458,152.18536,-76.2582,3.1149655e-10,3.763584e-11,1.8034194,0.08158112,bll,0.114699,HSP,1.216186e+16,1.2250759e-12
4FGL J0119.4-5354,293.90958,-62.71831,1.6272256e-10,2.8361874e-11,2.4146552,0.1447909,bcu,-inf,LSP,4570881700000.0,4.9996314e-13
4FGL J0119.6+4158,128.53261,-20.581835,1.1883024e-10,2.8987604e-11,2.2944677,0.1537712,bll,0.109,,0.0,0.0
4FGL J0119.9+4053,128.7338,-21.658716,9.182274e-11,2.6597289e-11,2.0717132,0.18163939,bcu,-inf,,0.0,0.0
4FGL J0120.4-2701,213.65465,-83.53282,3.452381e-09,1.0095252e-10,1.9086518,0.018347118,bll,-inf,ISP,141253760000000.0,8.024057e-12
4FGL J0121.7+5153,127.68354,-10.697121,1.210489e-10,3.6274643e-11,1.7184392,0.14517866,bcu,-inf,,0.0,0.0
4FGL J0121.8-3916,277.26886,-76.304276,2.3130564e-10,3.122689e-11,1.8974571,0.09258465,bll,0.39,HSP,1584893100000000.0,6.992734e-13
4FGL J0122.1-3004,238.33247,-82.653915,4.7990185e-11,2.2878258e-11,1.553309,0.2599446,bcu,-inf,,0.0,0.0
4FGL J0123.1+3421,130.34883,-28.06065,2.2404874e-10,3.5994735e-11,1.6971,0.09881438,bll,0.272,HSP,4.3651584e+17,9.594029e-12
4FGL J0123.7-2311,186.41393,-81.700134,5.3349075e-10,4.5804305e-11,1.8648756,0.060567826,bll,0.404,HSP,9.0157115e+17,4.758247e-12
4FGL J0124.8-0625,145.4401,-67.83154,2.4918956e-10,3.607953e-11,2.2143812,0.109978676,bll,2.117,LSP,36307804000000.0,6.6902294e-13
4FGL J0125.3-2548,204.98271,-82.289444,5.0944543e-10,4.192613e-11,2.2236876,0.060153197,bll,-inf,LSP,20417380000000.0,9.52557e-13
4FGL J0125.4+3200,131.28587,-30.31063,9.038561e-11,2.8355832e-11,3.072735,0.14562301,bcu,-inf,,0.0,0.0
4FGL J0125.7-0015,141.37395,-61.9042,1.3344818e-10,2.8559072e-11,2.9635518,0.107409544,fsrq,1.077,,0.0,0.0
4FGL J0126.0-2221,183.5854,-80.8067,3.1707253e-10,3.652402e-11,2.5871994,0.071911395,fsrq,0.72,LSP,19275250000000.0,1.3205809e-12
4FGL J0126.5-1553,160.67921,-76.10943,1.0401309e-10,2.7433578e-11,2.521019,0.18012568,bcu,-inf,ISP,549540860000000.0,4.5331179e-13
4FGL J0127.1+3310,131.47441,-29.103487,1.2367761e-10,3.166365e-11,1.9773173,0.17879085,bll,-inf,ISP,398107160000000.0,3.198284e-13
4FGL J0127.2-0819,148.84595,-69.38138,7.2594397e-10,5.1716135e-11,2.1785197,0.051768724,bll,0.36,LSP,22908676000000.0,1.202724e-12
4FGL J0127.2+0324,140.12785,-58.256546,4.914907e-10,4.547522e-11,1.9667717,0.068711385,bll,-inf,HSP,3404081800000000.0,1.6295662e-12
4FGL J0127.4-4813,286.9238,-67.7681,1.8842522e-10,2.7873178e-11,2.4810483,0.11108889,bcu,-inf,LSP,13489629000000.0,1.8680608e-12
4FGL J0127.9+4857,129.07507,-13.482618,2.484833e-10,4.083924e-11,2.5858328,0.12112148,bll,0.067,,0.0,0.0
4FGL J0128.2+4400,129.90256,-18.37076,1.3737149e-10,3.3408606e-11,2.4862483,0.14014809,bcu,-inf,LSP,17782794000000.0,1.8760266e-13
4FGL J0128.5+4440,129.8481,-17.694757,1.5765733e-10,3.276259e-11,2.131759,0.13355216,fsrq,0.228,LSP,75857754000000.0,2.825394e-13
4FGL J0129.7+3436,131.83041,-27.591726,2.0320431e-10,3.239781e-11,1.9842783,0.10369272,bcu,-inf,LSP,69984198000000.0,3.434045e-13
4FGL J0129.8+1440,136.66982,-47.16234,2.6688968e-10,3.7598275e-11,2.7014964,0.0768413,fsrq,1.626359,LSP,5308844300000.0,3.4032434e-13
4FGL J0130.4-2129,182.70346,-79.478424,1.324554e-10,2.8088249e-11,1.9350411,0.15823227,bcu,-inf,ISP,144543970000000.0,7.488055e-13
4FGL J0130.6+1844,135.69498,-43.1505,2.008248e-10,3.3977175e-11,2.3310041,0.13523048,bcu,-inf,,0.0,0.0
4FGL J0132.7-1654,168.09999,-76.018585,2.121998e-09,7.754878e-11,2.3434708,0.021464195,fsrq,1.02,LSP,10964782000000.0,6.4718435e-12
4FGL J0132.7-0804,152.00343,-68.58237,2.0812367e-10,3.5326502e-11,1.8770196,0.11069942,bcu,0.1485,ISP,312607950000000.0,2.753417e-12
4FGL J0132.8-4413,279.65857,-70.986404,3.0638375e-10,3.269998e-11,2.2652907,0.084284306,bll,-inf,ISP,463446940000000.0,1.1277738e-12
4FGL J0132.8+4324,130.86559,-18.82842,2.2178237e-10,3.474876e-11,2.3372796,0.10460391,bcu,-inf,LSP,22646444000000.0,1.2331446e-12
4FGL J0133.1-5201,288.2558,-63.902428,1.719801e-09,6.628808e-11,2.323499,0.023937967,fsrq,0.925,LSP,4365158400000.0,8.721717e-13
4FGL J0133.2-4533,281.38977,-69.782936,7.099826e-11,2.2661014e-11,1.7465668,0.19815911,bcu,-inf,HSP,4415704500000000.0,4.644062e-13
4FGL J0134.3-3842,267.86542,-75.3533,1.3879899e-10,2.5610505e-11,2.48977,0.12223451,fsrq,2.14,LSP,3630780600000.0,1.2002038e-12
4FGL J0134.5+2637,134.73314,-35.253414,8.871027e-10,5.78043e-11,1.9873419,0.05083356,fsrq,0.571,HSP,4786301000000000.0,4.4895728e-12
4FGL J0135.1+0255,143.94388,-58.16204,8.070305e-11,2.753419e-11,1.6322949,0.17700475,bcu,-inf,,0.0,0.0
4FGL J0136.5+3906,132.42177,-22.938679,4.533686e-09,1.1223388e-10,1.7168688,0.014746125,bll,-inf,HSP,1.1117318e+16,1.349693e-11
4FGL J0137.0+4751,130.79832,-14.310297,3.637138e-09,9.8870294e-11,2.3015184,0.017267685,fsrq,0.859,LSP,4518559400000.0,1.4324814e-11
4FGL J0137.6-2430,201.39598,-79.287186,9.398605e-10,5.3608295e-11,2.536223,0.03064536,fsrq,0.835,LSP,3845917800000.0,6.7742465e-12
4FGL J0138.0+2247,136.75227,-38.822086,3.9574868e-10,4.46939e-11,2.0063345,0.08517876,bll,-inf,HSP,1096478200000000.0,1.1706417e-12
4FGL J0138.5-4613,279.9816,-68.75417,3.009283e-10,3.3110823e-11,2.1391923,0.08340303,bcu,0.090112,,0.0,0.0
4FGL J0139.0+2601,136.10617,-35.62143,1.8523653e-10,3.525314e-11,2.43027,0.15766805,bll,-inf,ISP,109647820000000.0,9.708206e-13
4FGL J0140.6-0758,156.5221,-67.578,1.4592028e-10,3.2588546e-11,1.8552041,0.14520563,bll,0.49,HSP,3.3496544e+16,1.2490706e-12
4FGL J0140.6+8736,123.49389,24.788372,2.0206974e-10,3.5773832e-11,2.0643334,0.117736585,bcu,-inf,LSP,75857754000000.0,5.048321e-13
4FGL J0141.4-0928,159.06589,-68.7694,2.3849251e-09,8.6343446e-11,2.1544607,0.022776281,bll,0.73,LSP,17378008000000.0,3.962534e-12
4FGL J0142.7-0543,154.91122,-65.371185,1.5244421e-10,2.8543888e-11,2.292796,0.13961539,bll,-inf,LSP,43651580000000.0,1.0525822e-12
4FGL J0143.1-3622,256.2518,-75.66542,3.1891004e-10,3.4737054e-11,2.4756885,0.067820996,bcu,-inf,LSP,6137620000000.0,2.1012852e-13
4FGL J0143.5-3156,239.0783,-77.68691,1.1695683e-10,2.7023024e-11,2.4852214,0.17478517,bcu,0.3751,LSP,5754399500000.0,1.5373367e-12
4FGL J0143.7-5846,290.4591,-57.070656,1.1105542e-09,5.1439884e-11,1.8321602,0.031840555,bll,-inf,HSP,3.801894e+16,9.212978e-12
4FGL J0144.6+2705,137.27614,-34.296703,5.974149e-09,1.286252e-10,2.1363769,0.013272228,bll,-inf,LSP,12882495000000.0,1.0595245e-11
4FGL J0145.0-2732,217.97354,-78.09566,6.0184796e-10,4.5526128e-11,2.6034374,0.03959373,fsrq,1.148,LSP,3491403100000.0,3.4746255e-12
4FGL J0145.9+2319,138.82835,-37.85097,1.7554341e-10,3.6567378e-11,2.3780553,0.14051896,bcu,-inf,LSP,6382635000000.0,2.2999796e-13
4FGL J0146.0-6746,295.18152,-48.52304,3.9870954e-10,3.4811706e-11,2.06249,0.064326316,bcu,-inf,ISP,860993800000000.0,2.30238e-12
4FGL J0146.3+4606,132.7752,-15.708392,2.0553587e-10,3.4301173e-11,2.1567423,0.11701115,bcu,-inf,,0.0,0.0
4FGL J0146.9-5202,283.9882,-62.991943,3.136619e-10,3.3876336e-11,2.0812442,0.0826468,bll,0.098,ISP,851138000000000.0,2.965603e-12
4FGL J0147.7-1321,169.40825,-70.966286,1.062511e-10,2.5780909e-11,2.244817,0.207797,bcu,-inf,,0.0,0.0
4FGL J0148.6+0127,150.92685,-58.266453,2.6950187e-10,3.7341095e-11,2.3056562,0.1221992,bll,0.94,LSP,52480746000000.0,3.867595e-13
4FGL J0149.6-0734,160.80806,-66.07856,1.01399014e-10,2.6006357e-11,2.4399366,0.18196331,bcu,-inf,,0.0,0.0
4FGL J0150.6-5448,285.64145,-60.292126,1.2455444e-10,2.4814905e-11,1.9805044,0.15044399,bcu,-inf,HSP,3981071800000000.0,1.5532953e-12
4FGL J0151.0+0539,148.88799,-54.184326,1.972099e-10,3.3544476e-11,2.3057008,0.16143961,bcu,0.3,LSP,69183100000000.0,5.991534e-13
4FGL J0151.3+8601,124.05109,23.27852,3.9758638e-10,3.7525927e-11,2.2943444,0.07713936,bll,0.15,,0.0,0.0
4FGL J0151.4-3607,251.86137,-74.399864,1.8522575e-10,2.84242e-11,2.283751,0.11151947,bcu,0.681,ISP,158489330000000.0,7.5717454e-13
4FGL J0152.2+3714,136.15144,-24.071594,2.1998456e-10,3.395833e-11,2.3425236,0.109361716,bcu,0.761,LSP,27542287000000.0,1.5513293e-12
4FGL J0152.2+2206,141.05763,-38.607136,3.6987524e-10,4.2335094e-11,2.6774778,0.06415386,fsrq,1.32,LSP,6382635000000.0,2.4813955e-12
4FGL J0152.6+0147,152.37036,-57.54142,8.078456e-10,5.4724236e-11,1.9839189,0.054341305,bll,0.08,HSP,3.801894e+16,3.2542356e-12
4FGL J0153.0+7517,126.897255,12.892864,4.6591825e-10,4.6843984e-11,2.0005038,0.07143515,bll,-inf,HSP,7943282000000000.0,3.9575188e-12
4FGL J0153.5-5107,280.98727,-63.269165,4.562505e-11,1.9375708e-11,3.2412739,0.2058427,fsrq,1.582,LSP,8317638000000.0,5.51714e-13
4FGL J0153.9+0823,148.22522,-51.380608,1.6167371e-09,7.957668e-11,1.9525654,0.03302095,bll,0.681,ISP,891250950000000.0,3.9886323e-12
4FGL J0154.3-0236,157.14821,-61.234547,1.9349604e-10,3.3754954e-11,2.0547378,0.13900362,bcu,0.082314,ISP,707945800000000.0,9.771967e-13
4FGL J0155.0+4433,134.70755,-16.854156,5.594037e-10,5.2148112e-11,2.1898541,0.063629,bll,-inf,ISP,199526230000000.0,1.2344571e-12
4FGL J0155.4-0625,162.10632,-64.312645,1.2687798e-10,2.9449047e-11,2.5435731,0.1436976,bcu,-inf,LSP,10115794000000.0,2.8799969e-13
4FGL J0156.1+1502,145.29205,-45.004303,8.2191594e-11,2.7662853e-11,1.79128,0.19125368,bcu,-inf,,0.0,0.0
4FGL J0156.5+3914,136.45793,-21.90672,4.405468e-10,4.1216953e-11,2.446662,0.063588284,bcu,-inf,LSP,11481536000000.0,1.1058265e-12
4FGL J0156.6-1758,184.98906,-72.40353,1.1972394e-10,2.640699e-11,2.2226138,0.20517261,bcu,-inf,ISP,102329300000000.0,7.559969e-13
4FGL J0156.8-4744,275.46545,-65.753914,2.92063e-10,3.24246e-11,2.192839,0.0932761,bll,0.29,HSP,2238721100000000.0,1.97575e-12
4FGL J0156.9-5301,282.20322,-61.38199,5.2287275e-10,4.3706767e-11,1.7406833,0.052457143,bll,-inf,HSP,1.8197008e+18,7.822291e-12
4FGL J0156.9+4648,134.43765,-14.588901,1.7168635e-10,3.3084074e-11,2.2677393,0.13952701,bcu,-inf,,0.0,0.0
4FGL J0157.7-4614,272.8468,-66.82179,5.204507e-10,4.5875945e-11,2.4454005,0.05583801,fsrq,2.287,LSP,2754228800000.0,2.1928504e-13
4FGL J0158.5-3932,258.83246,-71.33312,7.295328e-10,4.7235896e-11,2.0907433,0.045554664,bll,-inf,ISP,582103200000000.0,2.1531089e-12
4FGL J0158.8+0101,155.57623,-57.512863,2.5054145e-10,3.6478688e-11,2.5186286,0.10588023,fsrq,1.61,LSP,30902954000000.0,2.9419482e-13
4FGL J0159.3-4523,270.87112,-67.288345,9.221223e-11,2.5881365e-11,2.7289863,0.2121992,bcu,-inf,,0.0,0.0
4FGL J0159.5+1046,148.74524,-48.65477,9.930446e-10,6.139483e-11,1.9946089,0.046014037,bll,0.195,HSP,6309573000000000.0,2.9629545e-12
4FGL J0159.7-2740,218.93056,-74.831764,4.0199774e-10,3.742445e-11,2.0591905,0.06795868,bll,-inf,ISP,660693500000000.0,2.1894951e-12
4FGL J0200.3-4109,262.09283,-70.07539,2.471866e-10,3.2393546e-11,1.8184702,0.08463071,bll,0.053877,HSP,3890451400000000.0,6.9974853e-13
4FGL J0200.6-6637,292.5541,-49.084427,2.9645228e-10,3.190193e-11,2.577632,0.07229487,fsrq,-inf,LSP,2570395800000.0,3.6725018e-13
4FGL J0201.1+0036,156.89374,-57.60042,9.8113795e-11,2.9957672e-11,1.8820838,0.19923526,bll,0.298632,HSP,8.1283055e+16,2.515394e-12
4FGL J0201.1-4347,267.3331,-68.202385,7.658778e-11,2.2316633e-11,1.7902304,0.16905181,bcu,-inf,,0.0,0.0
4FGL J0202.4+0849,150.9802,-50.134304,1.8736931e-10,3.749239e-11,1.8334899,0.12012316,fsrq,0.629,HSP,5495408500000000.0,7.7307746e-13
4FGL J0202.6-0258,161.1989,-60.448288,2.5148583e-10,3.832407e-11,2.3761237,0.10915536,fsrq,1.34441,LSP,10964782000000.0,3.122274e-13
4FGL J0202.7+4204,136.82762,-18.868233,2.1306212e-10,3.4869583e-11,2.1732776,0.11938518,bll,-inf,LSP,10964782000000.0,4.332355e-12
4FGL J0202.9-0225,160.71458,-59.936195,1.9394379e-10,3.8975993e-11,1.9096692,0.14129972,bcu,-inf,HSP,1.0715193e+16,1.0976275e-12
4FGL J0203.6+7233,128.353,10.445589,4.981882e-10,5.7687483e-11,2.2618663,0.09016687,bll,-inf,LSP,10964782000000.0,4.8947218e-12
4FGL J0203.7+3042,140.802,-29.636908,2.2531934e-09,8.4000897e-11,2.238667,0.025267374,bll,0.761,LSP,10115794000000.0,1.5386045e-12
4FGL J0204.0-3334,239.7277,-73.08308,1.364831e-10,2.6740936e-11,1.948115,0.14385876,bll,0.617,,0.0,0.0
4FGL J0204.1-2919,224.99045,-73.84218,8.534564e-11,2.2987452e-11,1.9624295,0.16992658,bcu,-inf,LSP,20892960000000.0,2.3296678e-13
4FGL J0204.3-3140,233.2782,-73.51623,1.09325105e-10,2.5487648e-11,2.1119902,0.18572225,bcu,-inf,HSP,1778279400000000.0,2.9695593e-13
4FGL J0204.3+2417,143.48354,-35.65931,1.2907116e-10,3.231288e-11,1.8871273,0.14983684,bll,0.21,,0.0,0.0
4FGL J0204.8+1513,147.94237,-44.043938,8.2445095e-10,5.4636237e-11,2.3146563,0.04483273,bcu,0.833,LSP,3019951800000.0,2.0761227e-12
4FGL J0205.0-1700,185.98083,-70.20197,8.4035695e-10,5.281768e-11,2.6324944,0.032969534,fsrq,1.74,LSP,2786121200000.0,1.3834835e-12
4FGL J0205.2+3212,140.60777,-28.12315,7.075974e-10,4.9876117e-11,2.656786,0.04288074,fsrq,1.466,LSP,2238721000000.0,2.6032028e-12
4FGL J0206.0-0958,172.19144,-65.424965,9.16681e-11,2.8764486e-11,1.8365036,0.19931638,fsrq,0.165866,,0.0,0.0
4FGL J0206.4-1151,175.61299,-66.70868,1.0681266e-09,5.830964e-11,2.3991108,0.034734227,fsrq,1.663,LSP,6918310000000.0,1.0187837e-12
4FGL J0206.8-5744,284.6702,-56.62665,2.0635434e-10,2.8534033e-11,2.0290978,0.109042175,bcu,-inf,ISP,460256580000000.0,9.0562415e-13
4FGL J0207.4-3855,254.39658,-70.24919,2.0828055e-10,3.123866e-11,2.3916721,0.102901846,bcu,0.254,LSP,52480746000000.0,3.9313977e-12
4FGL J0207.5-1049,174.25456,-65.78276,1.1160925e-10,2.9470724e-11,2.2370102,0.20967053,bcu,-inf,,0.0,0.0
4FGL J0207.5-2402,207.00098,-72.57204,3.40013e-10,3.6521654e-11,2.1894867,0.07873379,bcu,-inf,,0.0,0.0
4FGL J0207.9+2203,145.42104,-37.448925,1.7010772e-10,3.6111347e-11,2.1032789,0.13015538,bcu,-inf,ISP,144543970000000.0,1.6106493e-13
4FGL J0207.9+0953,152.16164,-48.594044,1.4614765e-10,3.6105723e-11,2.3333497,0.16941747,bcu,-inf,LSP,23496327000000.0,2.1899943e-13
4FGL J0208.3-6838,292.8072,-46.945667,2.7658348e-10,3.1067135e-11,2.2752323,0.09432036,bll,-inf,LSP,64565420000000.0,8.0220433e-13
4FGL J0208.5-0046,161.20778,-57.80094,2.2619671e-10,3.400069e-11,2.3263183,0.122869834,bll,2.025,LSP,16904409000000.0,6.6491176e-13
4FGL J0208.6+3523,140.21666,-24.86848,2.3133685e-10,3.7078927e-11,1.8797629,0.10515436,bll,0.318,HSP,2.1877616e+16,7.8507833e-13
4FGL J0209.3+4449,137.16905,-15.876336,2.8483926e-10,3.7475002e-11,1.9211661,0.09471115,bll,-inf,HSP,2.2908677e+16,4.95675e-12
4FGL J0209.3-5228,278.34457,-60.766724,1.7498138e-09,6.5916675e-11,1.8509203,0.027802045,bll,0.163,HSP,1.3803842e+16,1.1257656e-11
4FGL J0209.9+7229,128.83585,10.52246,7.780272e-10,7.252596e-11,2.2753031,0.0667396,bll,0.895,LSP,6309573300000.0,1.1828863e-12
4FGL J0210.1+2518,144.53331,-34.244873,1.8604128e-10,3.5330388e-11,1.9655629,0.1249403,bcu,-inf,ISP,758577600000000.0,6.100929e-13
4FGL J0210.5-1445,183.01495,-67.83014,1.1942364e-10,2.7102785e-11,2.3848631,0.17424738,bcu,-inf,LSP,2290867800000.0,2.1453789e-13
4FGL J0210.7-5101,276.10577,-61.773746,5.289078e-09,1.0881616e-10,2.3416083,0.01196537,FSRQ,1.003,LSP,8609938000000.0,6.0698647e-12
4FGL J0211.1-0646,169.47931,-62.21236,2.3232562e-10,3.3782636e-11,2.1279604,0.11174132,bll,0.193,HSP,2238721100000000.0,4.113391e-12
4FGL J0211.2+1051,152.58516,-47.36815,5.2646185e-09,1.2759352e-10,2.119003,0.0154389525,BLL,0.2,ISP,166724720000000.0,5.05834e-11
4FGL J0212.2-2559,213.9327,-71.91617,1.6743318e-10,2.9338157e-11,1.9611591,0.12687892,bcu,-inf,ISP,575439900000000.0,4.1809503e-13
4FGL J0212.2-0219,164.32556,-58.537155,1.8417183e-10,3.233352e-11,2.1727324,0.14742064,bcu,-inf,ISP,524807460000000.0,1.2809849e-12
4FGL J0212.4-3502,242.51393,-70.98008,3.2588635e-10,3.502589e-11,2.036803,0.08305221,bll,0.393,ISP,562341300000000.0,5.432178e-13
4FGL J0212.8-2721,218.36354,-71.93011,1.8805399e-10,3.052407e-11,2.3103414,0.117434286,bcu,-inf,LSP,69984198000000.0,4.3184908e-13
4FGL J0212.9+2244,146.44386,-36.374893,5.541314e-10,4.90184e-11,2.0544984,0.06070713,bll,0.459,ISP,451855960000000.0,2.9034544e-12
4FGL J0213.8-6949,292.9308,-45.66284,1.16314985e-10,2.6732932e-11,1.6592203,0.13140692,bcu,-inf,,0.0,0.0
4FGL J0214.1-4733,270.0594,-63.945732,1.00299005e-10,2.4973117e-11,1.9419881,0.1862942,bcu,-inf,HSP,5688529600000000.0,2.434249e-12
4FGL J0214.2-7025,293.27103,-45.11999,2.0652424e-10,2.9850643e-11,2.7546737,0.08377039,bcu,-inf,LSP,4130475000000.0,6.718928e-13
4FGL J0214.4-5822,283.75757,-55.56151,1.00929015e-10,2.320154e-11,2.1882546,0.16403992,bcu,-inf,,0.0,0.0
4FGL J0214.6-4333,262.6985,-66.50867,4.7809978e-11,2.0660484e-11,1.5856795,0.2228416,bcu,-inf,,0.0,0.0
4FGL J0214.8-6150,286.88025,-52.610622,1.1599663e-10,2.537223e-11,2.39011,0.15922214,bcu,-inf,LSP,4168693800000.0,1.2215015e-12
4FGL J0214.9-3722,248.40251,-69.6475,9.646777e-11,2.5492422e-11,2.8433802,0.1411557,bcu,-inf,HSP,1778279400000000.0,7.509465e-13
4FGL J0215.3+7555,128.07764,13.892107,1.277845e-10,3.677615e-11,1.7833283,0.14717749,bcu,-inf,HSP,1258925400000000.0,7.131518e-13
4FGL J0215.9+0300,160.30334,-53.619614,2.7903396e-10,3.9044948e-11,2.0336509,0.10880552,bcu,-inf,HSP,1000000000000000.0,7.2166394e-13
4FGL J0216.5+2313,147.15135,-35.606884,2.579373e-10,3.978522e-11,1.8531953,0.095793135,bll,0.288,HSP,1.566751e+16,1.8713412e-12
4FGL J0216.6-1015,176.96939,-63.786316,6.194456e-10,4.7261497e-11,2.1633863,0.053535637,bcu,-inf,LSP,9332543000000.0,1.0468826e-12
4FGL J0216.8-6635,290.3446,-48.397533,7.3495293e-10,4.890025e-11,1.9879376,0.046391446,bll,0.33,HSP,3427677800000000.0,2.8237094e-12
4FGL J0216.8+0510,158.7241,-51.667206,2.2481499e-10,3.711467e-11,2.0868149,0.13317344,bcu,-inf,ISP,199526230000000.0,2.1115045e-13
4FGL J0217.0-0821,174.0807,-62.394085,3.5918404e-10,3.9908705e-11,2.343247,0.07476749,fsrq,0.607,LSP,5754399500000.0,1.3464462e-12
4FGL J0217.2+0837,156.11548,-48.639996,1.6150239e-09,7.412198e-11,2.2691278,0.03197447,bll,0.085,LSP,36307804000000.0,7.560317e-12
4FGL J0217.4+7352,128.90186,12.013445,4.7242543e-10,5.2039286e-11,2.9398217,0.05562763,fsrq,2.367,LSP,1380384200000.0,2.3981537e-12
4FGL J0217.8+0144,162.16364,-54.418953,2.8417704e-09,9.2935167e-11,2.23636,0.020163791,fsrq,1.715,LSP,7328245500000.0,7.684241e-12
4FGL J0218.9-2305,206.26004,-69.81834,1.8117152e-10,3.0560682e-11,2.603204,0.10519625,bcu,-inf,ISP,109647820000000.0,2.1764616e-13
4FGL J0218.9+3643,141.86285,-22.914812,6.8816586e-10,5.830527e-11,2.5566409,0.06258673,bcu,-inf,,0.0,0.0
4FGL J0219.0+2443,147.06609,-33.998367,3.1910607e-10,4.217069e-11,1.9093641,0.08706429,bll,-inf,HSP,2660725000000000.0,2.7449536e-12
